SPX (S&P 500 INDEX),2750.79,-16.34
Oct 15 2018 @ 20:00 ET
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int
2018 Nov 16 2865.00 (SPX1816K2865),7.60,-6.20,7.00,7.50,16,1698,2018 Nov 16 2865.00 (SPX1816W2865),123.96,+7.71,123.40,126.70,45,960
2018 Nov 16 2865.00 (SPXW1816K2865),10.70,-3.00,7.50,7.80,1,184,2018 Nov 16 2865.00 (SPXW1816W2865),111.30,-6.03,123.80,126.80,15,265
2018 Nov 16 2870.00 (SPX1816K2870),6.80,-6.35,6.20,6.70,464,1014,2018 Nov 16 2870.00 (SPX1816W2870),122.57,-8.43,127.50,130.90,38,2040
2018 Nov 16 2870.00 (SPXW1816K2870),7.78,-5.07,6.60,7.00,75,1961,2018 Nov 16 2870.00 (SPXW1816W2870),118.70,-28.10,128.20,131.60,12,205
2018 Nov 16 2875.00 (SPX1816K2875),7.00,-3.50,5.60,5.90,150,13224,2018 Nov 16 2875.00 (SPX1816W2875),109.50,-3.14,131.70,135.10,28,12368
2018 Nov 16 2875.00 (SPXW1816K2875),7.45,-4.35,5.90,6.20,8,418,2018 Nov 16 2875.00 (SPXW1816W2875),121.40,-12.55,132.00,135.40,7,551
2018 Nov 16 2880.00 (SPX1816K2880),5.36,-3.91,4.90,5.30,31,1310,2018 Nov 16 2880.00 (SPX1816W2880),115.90,-41.24,136.00,139.20,41,2896
2018 Nov 16 2880.00 (SPXW1816K2880),7.05,-3.95,5.20,5.60,18,292,2018 Nov 16 2880.00 (SPXW1816W2880),129.35,+10.45,136.70,140.10,2,798
2018 Nov 16 2885.00 (SPX1816K2885),4.70,-4.80,4.30,4.80,9,1032,2018 Nov 16 2885.00 (SPX1816W2885),123.52,-30.78,140.40,143.90,3,843
2018 Nov 16 2885.00 (SPXW1816K2885),5.20,-5.85,4.60,5.00,34,261,2018 Nov 16 2885.00 (SPXW1816W2885),129.60,-0.05,140.80,143.90,2,239
2018 Nov 16 2890.00 (SPX1816K2890),4.65,-3.75,3.80,4.20,150,3973,2018 Nov 16 2890.00 (SPX1816W2890),143.52,+11.57,144.80,148.40,33,5720
2018 Nov 16 2890.00 (SPXW1816K2890),4.60,-3.50,4.10,4.40,94,1464,2018 Nov 16 2890.00 (SPXW1816W2890),122.29,-4.46,145.50,149.00,6,314
2018 Nov 16 2895.00 (SPX1816K2895),3.60,-3.36,3.40,3.80,107,1348,2018 Nov 16 2895.00 (SPX1816W2895),136.80,-25.26,149.40,152.90,6,1410
2018 Nov 16 2895.00 (SPXW1816K2895),6.80,0.0,3.70,4.00,0,182,2018 Nov 16 2895.00 (SPXW1816W2895),146.91,-16.69,149.60,153.10,21,143
2018 Nov 16 2900.00 (SPX1816K2900),3.20,-2.68,3.00,3.40,2859,20231,2018 Nov 16 2900.00 (SPX1816W2900),130.25,-0.75,153.90,157.50,30,16243
2018 Nov 16 2900.00 (SPXW1816K2900),3.60,-2.70,3.20,3.50,1282,5167,2018 Nov 16 2900.00 (SPXW1816W2900),137.30,-35.23,154.20,157.40,26,609
2018 Nov 16 2905.00 (SPX1816K2905),3.50,-2.00,2.65,2.95,36,1935,2018 Nov 16 2905.00 (SPX1816W2905),145.65,+5.38,158.50,162.10,2,1329
2018 Nov 16 2905.00 (SPXW1816K2905),4.20,-1.90,2.90,3.10,6,163,2018 Nov 16 2905.00 (SPXW1816W2905),145.10,+3.88,158.80,162.00,4,109
2018 Nov 16 2910.00 (SPX1816K2910),2.40,-2.90,2.35,2.65,358,1224,2018 Nov 16 2910.00 (SPX1816W2910),144.83,+2.45,163.20,166.60,6,1260
2018 Nov 16 2910.00 (SPXW1816K2910),3.70,-1.33,2.55,2.80,6,458,2018 Nov 16 2910.00 (SPXW1816W2910),154.50,+3.67,163.80,167.40,3,246
2018 Nov 16 2915.00 (SPX1816K2915),2.40,-2.32,2.10,2.40,377,1892,2018 Nov 16 2915.00 (SPX1816W2915),153.50,+8.29,167.90,171.50,11,785
2018 Nov 16 2915.00 (SPXW1816K2915),2.60,-1.70,2.30,2.50,9,249,2018 Nov 16 2915.00 (SPXW1816W2915),185.10,0.0,168.10,171.60,0,82
2018 Nov 16 2920.00 (SPX1816K2920),2.15,-2.25,1.85,2.15,692,5094,2018 Nov 16 2920.00 (SPX1816W2920),146.95,-4.28,172.60,176.20,90,2139
2018 Nov 16 2920.00 (SPXW1816K2920),2.30,-1.90,2.05,2.25,10,2156,2018 Nov 16 2920.00 (SPXW1816W2920),152.81,-4.99,173.20,176.80,66,370
2018 Nov 16 2925.00 (SPX1816K2925),1.95,-1.23,1.65,1.90,1491,17221,2018 Nov 16 2925.00 (SPX1816W2925),162.70,+2.70,177.40,180.80,1,4867
2018 Nov 16 2925.00 (SPXW1816K2925),2.60,-1.40,1.80,2.05,52,748,2018 Nov 16 2925.00 (SPXW1816W2925),153.50,-27.70,177.70,180.90,9,244
2018 Nov 16 2930.00 (SPX1816K2930),1.70,-1.17,1.45,1.75,258,6430,2018 Nov 16 2930.00 (SPX1816W2930),166.65,+2.25,182.20,185.80,8,975
2018 Nov 16 2930.00 (SPXW1816K2930),2.30,-1.21,1.60,1.85,261,2233,2018 Nov 16 2930.00 (SPXW1816W2930),179.50,0.0,182.50,185.70,0,208
2018 Nov 16 2935.00 (SPX1816K2935),1.55,-1.35,1.30,1.55,63,1578,2018 Nov 16 2935.00 (SPX1816W2935),166.00,0.0,187.00,190.60,0,587
2018 Nov 16 2935.00 (SPXW1816K2935),2.05,-1.15,1.45,1.65,5,262,2018 Nov 16 2935.00 (SPXW1816W2935),185.35,0.0,187.20,190.80,0,176
2018 Nov 16 2940.00 (SPX1816K2940),1.40,-1.29,1.15,1.40,317,3592,2018 Nov 16 2940.00 (SPX1816W2940),174.60,0.0,191.90,195.50,0,884
2018 Nov 16 2940.00 (SPXW1816K2940),1.60,-0.80,1.30,1.50,144,715,2018 Nov 16 2940.00 (SPXW1816W2940),168.69,0.0,192.40,196.00,0,73
2018 Nov 16 2945.00 (SPX1816K2945),1.25,-0.90,1.05,1.30,762,1215,2018 Nov 16 2945.00 (SPX1816W2945),184.50,+6.65,196.70,200.30,1,19
2018 Nov 16 2945.00 (SPXW1816K2945),3.30,0.0,1.15,1.35,0,525,2018 Nov 16 2945.00 (SPXW1816W2945),73.70,0.0,197.30,200.90,0,134
2018 Nov 16 2950.00 (SPX1816K2950),1.11,-0.78,1.00,1.15,4405,32105,2018 Nov 16 2950.00 (SPX1816W2950),190.00,+7.40,201.60,205.20,4,1218
2018 Nov 16 2950.00 (SPXW1816K2950),1.35,-0.62,1.05,1.25,108,5824,2018 Nov 16 2950.00 (SPXW1816W2950),180.88,-10.07,201.80,205.10,8,39
2018 Nov 16 2955.00 (SPX1816K2955),1.00,-0.60,0.80,1.05,443,1438,2018 Nov 16 2955.00 (SPX1816W2955),156.20,0.0,206.50,209.90,0,83
2018 Nov 16 2955.00 (SPXW1816K2955),1.30,-0.75,0.90,1.10,1,298,2018 Nov 16 2955.00 (SPXW1816W2955),185.43,0.0,206.60,210.20,0,42
2018 Nov 16 2960.00 (SPX1816K2960),0.90,-0.59,0.75,0.95,876,2857,2018 Nov 16 2960.00 (SPX1816W2960),159.70,0.0,211.40,214.60,0,243
2018 Nov 16 2960.00 (SPXW1816K2960),1.15,-1.30,0.80,1.00,1,595,2018 Nov 16 2960.00 (SPXW1816W2960),161.90,0.0,211.60,214.80,0,30
2018 Nov 16 2965.00 (SPX1816K2965),0.80,-0.60,0.65,0.90,10,1181,2018 Nov 16 2965.00 (SPX1816W2965),158.10,0.0,216.30,219.70,0,89
2018 Nov 16 2965.00 (SPXW1816K2965),2.13,0.0,0.75,0.95,0,235,2018 Nov 16 2965.00 (SPXW1816W2965),191.21,-10.34,216.50,219.70,4,130
2018 Nov 16 2970.00 (SPX1816K2970),0.75,-0.60,0.60,0.80,7,10663,2018 Nov 16 2970.00 (SPX1816W2970),218.30,+2.17,221.30,224.80,1,77
2018 Nov 16 2970.00 (SPXW1816K2970),1.35,0.0,0.65,0.85,0,442,2018 Nov 16 2970.00 (SPXW1816W2970),75.80,0.0,221.50,224.60,0,131
2018 Nov 16 2975.00 (SPX1816K2975),0.65,-0.65,0.50,0.75,848,20627,2018 Nov 16 2975.00 (SPX1816W2975),187.65,0.0,225.70,230.20,0,522
2018 Nov 16 2975.00 (SPXW1816K2975),1.65,0.0,0.60,0.80,0,936,2018 Nov 16 2975.00 (SPXW1816W2975),190.35,0.0,224.90,231.30,0,42
2018 Nov 16 2980.00 (SPX1816K2980),0.60,-0.52,0.50,0.70,1657,11075,2018 Nov 16 2980.00 (SPX1816W2980),226.10,0.0,230.60,235.50,0,33
2018 Nov 16 2980.00 (SPXW1816K2980),0.75,-0.35,0.55,0.75,1,411,2018 Nov 16 2980.00 (SPXW1816W2980),150.00,0.0,230.00,236.80,0,14
2018 Nov 16 2985.00 (SPX1816K2985),0.93,0.0,0.45,0.65,0,1010,2018 Nov 16 2985.00 (SPX1816W2985),103.90,0.0,235.60,240.30,0,53
2018 Nov 16 2985.00 (SPXW1816K2985),1.25,0.0,0.50,0.70,0,305,2018 Nov 16 2985.00 (SPXW1816W2985),120.45,0.0,235.00,241.80,0,8
2018 Nov 16 2990.00 (SPX1816K2990),0.50,-0.37,0.40,0.60,1,2527,2018 Nov 16 2990.00 (SPX1816W2990),217.25,-1.41,240.50,245.20,6,190
2018 Nov 16 2990.00 (SPXW1816K2990),1.45,0.0,0.45,0.65,0,734,2018 Nov 16 2990.00 (SPXW1816W2990),219.84,+60.44,239.70,246.10,4,72
2018 Nov 16 2995.00 (SPX1816K2995),0.95,0.0,0.35,0.55,0,319,2018 Nov 16 2995.00 (SPX1816W2995),118.15,0.0,245.50,250.00,0,40
2018 Nov 16 2995.00 (SPXW1816K2995),1.58,0.0,0.40,0.60,0,259,2018 Nov 16 2995.00 (SPXW1816W2995),72.70,0.0,244.70,251.10,0,0
2018 Nov 16 3000.00 (SPX1816K3000),0.38,-0.36,0.30,0.40,375,22260,2018 Nov 16 3000.00 (SPX1816W3000),249.90,+33.03,250.40,255.10,205,2956
2018 Nov 16 3000.00 (SPXW1816K3000),0.50,-0.45,0.35,0.55,66,2166,2018 Nov 16 3000.00 (SPXW1816W3000),113.73,0.0,249.60,256.00,0,32
2018 Nov 16 3005.00 (SPX1816K3005),0.40,-0.30,0.30,0.50,4,957,2018 Nov 16 3005.00 (SPX1816W3005),101.00,0.0,255.50,259.90,0,15
2018 Nov 16 3005.00 (SPXW1816K3005),0.45,-0.30,0.30,0.50,1,250,2018 Nov 16 3005.00 (SPXW1816W3005),0.0,0.0,254.70,261.10,0,0
2018 Nov 16 3010.00 (SPX1816K3010),0.39,-0.21,0.25,0.45,11,12771,2018 Nov 16 3010.00 (SPX1816W3010),250.57,-19.83,260.40,264.90,2,27
2018 Nov 16 3010.00 (SPXW1816K3010),0.99,0.0,0.25,0.45,0,467,2018 Nov 16 3010.00 (SPXW1816W3010),0.0,0.0,259.50,265.90,0,0
2018 Nov 16 3015.00 (SPX1816K3015),0.34,-0.21,0.25,0.45,11,489,2018 Nov 16 3015.00 (SPX1816W3015),0.0,0.0,265.40,269.80,0,0
2018 Nov 16 3015.00 (SPXW1816K3015),0.88,0.0,0.25,0.45,0,1555,2018 Nov 16 3015.00 (SPXW1816W3015),127.48,0.0,264.70,271.10,0,4
2018 Nov 16 3020.00 (SPX1816K3020),0.30,-0.24,0.30,0.40,39,13721,2018 Nov 16 3020.00 (SPX1816W3020),0.0,0.0,270.20,274.30,0,0
2018 Nov 16 3020.00 (SPXW1816K3020),0.30,-0.60,0.25,0.45,15,1223,2018 Nov 16 3020.00 (SPXW1816W3020),272.00,+14.00,269.70,276.40,3,33
2018 Nov 16 3025.00 (SPX1816K3025),0.30,-0.27,0.25,0.40,42,14245,2018 Nov 16 3025.00 (SPX1816W3025),273.05,0.0,275.30,280.10,0,41
2018 Nov 16 3025.00 (SPXW1816K3025),0.68,0.0,0.25,0.40,0,469,2018 Nov 16 3025.00 (SPXW1816W3025),110.92,0.0,274.40,280.80,0,1
2018 Nov 16 3030.00 (SPX1816K3030),0.30,-0.15,0.20,0.40,411,3753,2018 Nov 16 3030.00 (SPX1816W3030),0.0,0.0,280.20,285.00,0,0
2018 Nov 16 3030.00 (SPXW1816K3030),0.66,0.0,0.25,0.40,0,603,2018 Nov 16 3030.00 (SPXW1816W3030),0.0,0.0,279.60,286.00,0,0
2018 Nov 16 3035.00 (SPX1816K3035),0.25,-0.15,0.15,0.35,2,8162,2018 Nov 16 3035.00 (SPX1816W3035),0.0,0.0,285.20,290.00,0,0
2018 Nov 16 3035.00 (SPXW1816K3035),0.76,0.0,0.15,0.35,0,260,2018 Nov 16 3035.00 (SPXW1816W3035),0.0,0.0,284.40,290.70,0,0
2018 Nov 16 3040.00 (SPX1816K3040),0.20,-0.22,0.20,0.35,18,2867,2018 Nov 16 3040.00 (SPX1816W3040),151.50,0.0,290.10,295.00,0,146
2018 Nov 16 3040.00 (SPXW1816K3040),0.25,-0.20,0.15,0.35,2,253,2018 Nov 16 3040.00 (SPXW1816W3040),146.79,0.0,289.60,296.30,0,3
2018 Nov 16 3045.00 (SPX1816K3045),0.30,-0.35,0.10,0.35,1,1618,2018 Nov 16 3045.00 (SPX1816W3045),0.0,0.0,295.10,300.00,0,0
2018 Nov 16 3045.00 (SPXW1816K3045),0.20,-0.46,0.15,0.35,2,407,2018 Nov 16 3045.00 (SPXW1816W3045),0.0,0.0,294.30,300.70,0,0
2018 Nov 16 3050.00 (SPX1816K3050),0.21,-0.34,0.20,0.35,57,34691,2018 Nov 16 3050.00 (SPX1816W3050),161.60,0.0,300.10,304.90,0,97
2018 Nov 16 3050.00 (SPXW1816K3050),0.39,0.0,0.15,0.30,0,566,2018 Nov 16 3050.00 (SPXW1816W3050),264.30,0.0,299.30,305.60,0,16
2018 Nov 16 3055.00 (SPX1816K3055),0.25,-0.15,0.10,0.30,5,1577,2018 Nov 16 3055.00 (SPX1816W3055),0.0,0.0,305.10,309.90,0,0
2018 Nov 16 3055.00 (SPXW1816K3055),0.25,-0.34,0.15,0.30,1,366,2018 Nov 16 3055.00 (SPXW1816W3055),0.0,0.0,304.50,310.80,0,0
2018 Nov 16 3060.00 (SPX1816K3060),0.25,-0.25,0.10,0.30,36,1345,2018 Nov 16 3060.00 (SPX1816W3060),0.0,0.0,310.00,314.90,0,0
2018 Nov 16 3060.00 (SPXW1816K3060),0.30,0.0,0.10,0.30,0,302,2018 Nov 16 3060.00 (SPXW1816W3060),0.0,0.0,309.50,316.20,0,0
2018 Nov 16 3065.00 (SPX1816K3065),0.15,-0.35,0.05,0.30,2,304,2018 Nov 16 3065.00 (SPX1816W3065),0.0,0.0,315.00,319.90,0,0
2018 Nov 16 3065.00 (SPXW1816K3065),0.20,-0.25,0.10,0.30,11,962,2018 Nov 16 3065.00 (SPXW1816W3065),0.0,0.0,314.20,320.50,0,0
2018 Nov 16 3070.00 (SPX1816K3070),0.20,-0.20,0.15,0.25,3,3522,2018 Nov 16 3070.00 (SPX1816W3070),0.0,0.0,320.00,324.90,0,0
2018 Nov 16 3070.00 (SPXW1816K3070),0.25,0.0,0.10,0.25,0,57,2018 Nov 16 3070.00 (SPXW1816W3070),0.0,0.0,319.20,325.50,0,0
2018 Nov 16 3075.00 (SPX1816K3075),0.15,-0.13,0.15,0.25,7,3598,2018 Nov 16 3075.00 (SPX1816W3075),139.45,0.0,325.00,329.80,0,17
2018 Nov 16 3075.00 (SPXW1816K3075),0.15,-0.35,0.05,0.25,11,1182,2018 Nov 16 3075.00 (SPXW1816W3075),0.0,0.0,324.20,330.50,0,0
2018 Nov 16 3080.00 (SPX1816K3080),0.45,0.0,0.05,0.25,0,422,2018 Nov 16 3080.00 (SPX1816W3080),229.22,0.0,330.00,334.80,0,7
2018 Nov 16 3080.00 (SPXW1816K3080),0.20,-0.15,0.05,0.25,1,37,2018 Nov 16 3080.00 (SPXW1816W3080),0.0,0.0,329.30,335.60,0,0
2018 Nov 16 3085.00 (SPX1816K3085),0.30,0.0,0.05,0.25,0,172,2018 Nov 16 3085.00 (SPX1816W3085),0.0,0.0,334.90,339.80,0,0
2018 Nov 16 3085.00 (SPXW1816K3085),0.40,0.0,0.05,0.25,0,60,2018 Nov 16 3085.00 (SPXW1816W3085),0.0,0.0,334.20,340.40,0,0
2018 Nov 16 3090.00 (SPX1816K3090),0.40,0.0,0.05,0.25,0,274,2018 Nov 16 3090.00 (SPX1816W3090),0.0,0.0,339.90,344.80,0,0
2018 Nov 16 3090.00 (SPXW1816K3090),0.57,0.0,0.05,0.25,0,24,2018 Nov 16 3090.00 (SPXW1816W3090),0.0,0.0,339.10,345.40,0,0
2018 Nov 16 3095.00 (SPX1816K3095),0.68,0.0,0.05,0.25,0,280,2018 Nov 16 3095.00 (SPX1816W3095),0.0,0.0,344.90,349.80,0,0
2018 Nov 16 3095.00 (SPXW1816K3095),0.85,0.0,0.05,0.25,0,175,2018 Nov 16 3095.00 (SPXW1816W3095),0.0,0.0,344.10,350.40,0,0
2018 Nov 16 3100.00 (SPX1816K3100),0.15,-0.01,0.05,0.20,45,9331,2018 Nov 16 3100.00 (SPX1816W3100),339.85,+129.55,349.90,354.80,3,4
2018 Nov 16 3100.00 (SPXW1816K3100),0.15,-0.40,0.05,0.20,1,552,2018 Nov 16 3100.00 (SPXW1816W3100),297.00,0.0,349.10,355.40,0,1
2018 Nov 16 3105.00 (SPX1816K3105),0.35,0.0,0.05,0.20,0,268,2018 Nov 16 3105.00 (SPX1816W3105),0.0,0.0,354.90,359.70,0,0
2018 Nov 16 3105.00 (SPXW1816K3105),0.65,0.0,0.05,0.20,0,172,2018 Nov 16 3105.00 (SPXW1816W3105),0.0,0.0,347.60,364.10,0,0
2018 Nov 16 3110.00 (SPX1816K3110),0.25,0.0,0.05,0.20,0,191,2018 Nov 16 3110.00 (SPX1816W3110),0.0,0.0,359.90,364.70,0,0
2018 Nov 16 3110.00 (SPXW1816K3110),0.41,0.0,0.05,0.20,0,94,2018 Nov 16 3110.00 (SPXW1816W3110),212.74,0.0,352.80,369.10,0,2
2018 Nov 16 3115.00 (SPX1816K3115),0.48,0.0,0.05,0.20,0,61,2018 Nov 16 3115.00 (SPX1816W3115),0.0,0.0,364.90,369.70,0,0
2018 Nov 16 3115.00 (SPXW1816K3115),0.14,-0.21,0.05,0.20,1,2,2018 Nov 16 3115.00 (SPXW1816W3115),0.0,0.0,357.40,374.10,0,0
2018 Nov 16 3120.00 (SPX1816K3120),0.55,0.0,0.05,0.20,0,169,2018 Nov 16 3120.00 (SPX1816W3120),0.0,0.0,369.80,374.70,0,0
2018 Nov 16 3120.00 (SPXW1816K3120),0.60,0.0,0.05,0.20,0,95,2018 Nov 16 3120.00 (SPXW1816W3120),222.44,0.0,362.80,379.60,0,2
2018 Nov 16 3125.00 (SPX1816K3125),0.10,-0.15,0.05,0.20,1,834,2018 Nov 16 3125.00 (SPX1816W3125),0.0,0.0,374.80,379.70,0,0
2018 Nov 16 3125.00 (SPXW1816K3125),0.10,-0.08,0.10,0.20,3,94,2018 Nov 16 3125.00 (SPXW1816W3125),0.0,0.0,367.80,384.70,0,0
2018 Nov 16 3130.00 (SPX1816K3130),0.30,0.0,0.05,0.20,0,568,2018 Nov 16 3130.00 (SPX1816W3130),0.0,0.0,379.80,384.70,0,0
2018 Nov 16 3130.00 (SPXW1816K3130),0.08,-0.12, ,0.20,2,0,2018 Nov 16 3130.00 (SPXW1816W3130),0.0,0.0,372.60,388.40,0,0
2018 Nov 16 3135.00 (SPX1816K3135),0.0,0.0, ,0.20,0,0,2018 Nov 16 3135.00 (SPX1816W3135),204.63,0.0,384.80,389.70,0,1
2018 Nov 16 3135.00 (SPXW1816K3135),0.0,0.0, ,0.20,0,0,2018 Nov 16 3135.00 (SPXW1816W3135),0.0,0.0,377.50,392.90,0,0
2018 Nov 16 3140.00 (SPX1816K3140),0.73,0.0, ,0.20,0,131,2018 Nov 16 3140.00 (SPX1816W3140),0.0,0.0,389.80,394.60,0,0
2018 Nov 16 3140.00 (SPXW1816K3140),0.15,0.0, ,0.20,0,96,2018 Nov 16 3140.00 (SPXW1816W3140),0.0,0.0,382.00,399.60,0,0
2018 Nov 16 3145.00 (SPX1816K3145),0.30,0.0, ,0.20,0,5,2018 Nov 16 3145.00 (SPX1816W3145),0.0,0.0,394.80,399.60,0,0
2018 Nov 16 3145.00 (SPXW1816K3145),0.85,0.0, ,0.20,0,5,2018 Nov 16 3145.00 (SPXW1816W3145),0.0,0.0,387.30,405.10,0,0
2018 Nov 16 3150.00 (SPX1816K3150),0.15,0.0, ,0.15,0,294,2018 Nov 16 3150.00 (SPX1816W3150),0.0,0.0,399.80,404.60,0,0
2018 Nov 16 3150.00 (SPXW1816K3150),0.15,0.0, ,0.15,0,257,2018 Nov 16 3150.00 (SPXW1816W3150),0.0,0.0,392.70,410.00,0,0
2018 Nov 16 3160.00 (SPX1816K3160),0.16,0.0, ,0.15,0,7,2018 Nov 16 3160.00 (SPX1816W3160),0.0,0.0,409.70,414.60,0,0
2018 Nov 16 3160.00 (SPXW1816K3160),0.15,0.0, ,0.15,0,18,2018 Nov 16 3160.00 (SPXW1816W3160),0.0,0.0,402.90,420.00,0,0
2018 Nov 16 3170.00 (SPX1816K3170),0.49,0.0, ,0.15,0,1,2018 Nov 16 3170.00 (SPX1816W3170),0.0,0.0,419.70,424.60,0,0
2018 Nov 16 3170.00 (SPXW1816K3170),0.25,0.0, ,0.15,0,347,2018 Nov 16 3170.00 (SPXW1816W3170),0.0,0.0,413.20,429.00,0,0
2018 Nov 16 3175.00 (SPX1816K3175),0.20,0.0, ,0.15,0,8,2018 Nov 16 3175.00 (SPX1816W3175),0.0,0.0,424.70,429.60,0,0
2018 Nov 16 3175.00 (SPXW1816K3175),0.55,0.0, ,0.15,0,128,2018 Nov 16 3175.00 (SPXW1816W3175),0.0,0.0,418.00,433.10,0,0
2018 Nov 16 3180.00 (SPX1816K3180),0.0,0.0, ,0.15,0,0,2018 Nov 16 3180.00 (SPX1816W3180),0.0,0.0,429.70,434.50,0,0
2018 Nov 16 3180.00 (SPXW1816K3180),0.0,0.0, ,0.15,0,0,2018 Nov 16 3180.00 (SPXW1816W3180),0.0,0.0,422.60,438.10,0,0
2018 Nov 16 3190.00 (SPX1816K3190),0.30,0.0, ,0.15,0,18,2018 Nov 16 3190.00 (SPX1816W3190),0.0,0.0,439.70,444.50,0,0
2018 Nov 16 3190.00 (SPXW1816K3190),0.0,0.0, ,0.15,0,0,2018 Nov 16 3190.00 (SPXW1816W3190),0.0,0.0,432.20,449.80,0,0
2018 Nov 16 3200.00 (SPX1816K3200),0.10,0.0, ,0.15,2,863,2018 Nov 16 3200.00 (SPX1816W3200),289.73,0.0,449.60,454.50,0,5
2018 Nov 16 3200.00 (SPXW1816K3200),0.11,+0.01, ,0.15,8,219,2018 Nov 16 3200.00 (SPXW1816W3200),413.45,0.0,442.80,459.80,0,5
2018 Nov 16 3210.00 (SPX1816K3210),0.0,0.0, ,0.15,0,0,2018 Nov 16 3210.00 (SPX1816W3210),0.0,0.0,459.60,464.50,0,0
2018 Nov 16 3210.00 (SPXW1816K3210),0.0,0.0, ,0.15,0,0,2018 Nov 16 3210.00 (SPXW1816W3210),0.0,0.0,452.10,469.90,0,0
2018 Nov 16 3220.00 (SPX1816K3220),0.0,0.0, ,0.15,0,0,2018 Nov 16 3220.00 (SPX1816W3220),0.0,0.0,469.60,474.40,0,0
2018 Nov 16 3220.00 (SPXW1816K3220),0.0,0.0, ,0.15,0,0,2018 Nov 16 3220.00 (SPXW1816W3220),0.0,0.0,462.10,479.80,0,0
2018 Nov 16 3225.00 (SPX1816K3225),0.10,0.0, ,0.15,0,158,2018 Nov 16 3225.00 (SPX1816W3225),0.0,0.0,474.60,479.40,0,0
2018 Nov 16 3225.00 (SPXW1816K3225),0.10,0.0,0.05,0.10,0,51,2018 Nov 16 3225.00 (SPXW1816W3225),0.0,0.0,467.50,484.80,0,0
2018 Nov 16 3250.00 (SPX1816K3250),0.05,-0.05, ,0.15,2,115,2018 Nov 16 3250.00 (SPX1816W3250),0.0,0.0,499.50,504.40,0,0
2018 Nov 16 3250.00 (SPXW1816K3250),0.06,-0.19,0.05,0.10,8,188,2018 Nov 16 3250.00 (SPXW1816W3250),0.0,0.0,492.80,508.70,0,0
2018 Nov 16 3275.00 (SPX1816K3275),0.0,0.0, ,0.10,0,0,2018 Nov 16 3275.00 (SPX1816W3275),0.0,0.0,524.50,529.30,0,0
2018 Nov 16 3275.00 (SPXW1816K3275),0.20,0.0, ,0.10,0,1,2018 Nov 16 3275.00 (SPXW1816W3275),0.0,0.0,517.00,534.50,0,0
2018 Nov 16 3300.00 (SPX1816K3300),0.13,0.0, ,0.10,0,75,2018 Nov 16 3300.00 (SPX1816W3300),0.0,0.0,549.40,554.20,0,0
2018 Nov 16 3300.00 (SPXW1816K3300),0.15,0.0, ,0.10,0,65,2018 Nov 16 3300.00 (SPXW1816W3300),0.0,0.0,541.90,558.60,0,0
2018 Nov 16 3350.00 (SPX1816K3350),0.08,0.0, ,0.10,0,13,2018 Nov 16 3350.00 (SPX1816W3350),0.0,0.0,599.30,604.10,0,0
2018 Nov 16 3350.00 (SPXW1816K3350),0.0,0.0, ,0.10,0,0,2018 Nov 16 3350.00 (SPXW1816W3350),0.0,0.0,592.40,609.50,0,0
2018 Nov 16 3400.00 (SPX1816K3400),0.03,0.0, ,0.05,0,13,2018 Nov 16 3400.00 (SPX1816W3400),0.0,0.0,649.10,654.00,0,0
2018 Nov 16 3400.00 (SPXW1816K3400),0.05,0.0, ,0.05,0,199,2018 Nov 16 3400.00 (SPXW1816W3400),0.0,0.0,641.80,659.00,0,0
2018 Nov 16 3500.00 (SPX1816K3500),0.20,0.0, ,0.10,0,256,2018 Nov 16 3500.00 (SPX1816W3500),0.0,0.0,748.90,753.70,0,0
2018 Nov 16 3500.00 (SPXW1816K3500),0.11,0.0, ,0.10,0,831,2018 Nov 16 3500.00 (SPXW1816W3500),0.0,0.0,741.80,759.20,0,0
2018 Nov 16 3600.00 (SPX1816K3600),0.14,0.0, ,0.10,0,3,2018 Nov 16 3600.00 (SPX1816W3600),0.0,0.0,848.70,853.50,0,0
2018 Nov 16 3600.00 (SPXW1816K3600),0.08,0.0, ,0.10,0,5,2018 Nov 16 3600.00 (SPXW1816W3600),0.0,0.0,841.40,857.90,0,0
2018 Nov 16 3700.00 (SPX1816K3700),0.05,0.0, ,0.10,0,30,2018 Nov 16 3700.00 (SPX1816W3700),0.0,0.0,948.40,953.30,0,0
2018 Nov 16 3700.00 (SPXW1816K3700),0.06,0.0, ,0.10,0,161,2018 Nov 16 3700.00 (SPXW1816W3700),0.0,0.0,941.30,958.70,0,0
2018 Nov 16 3800.00 (SPX1816K3800),0.05,0.0, ,0.10,0,2,2018 Nov 16 3800.00 (SPX1816W3800),864.73,0.0,1048.20,1053.00,0,7
2018 Nov 16 3800.00 (SPXW1816K3800),0.0,0.0, ,0.10,0,0,2018 Nov 16 3800.00 (SPXW1816W3800),0.0,0.0,1040.70,1058.50,0,0
2018 Nov 19 1700.00 (SPXW1819K1700),0.0,0.0,1037.30,1054.70,0,0,2018 Nov 19 1700.00 (SPXW1819W1700),0.50,+0.05,0.40,0.55,145,0
2018 Nov 19 1800.00 (SPXW1819K1800),0.0,0.0,938.60,955.90,0,0,2018 Nov 19 1800.00 (SPXW1819W1800),0.0,0.0,0.60,0.80,0,0
