SPX (S&P 500 INDEX),2767.78,-1.00
Oct 19 2018 @ 23:41 ET
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int
2018 Dec 21 1350.00 (SPX1821L1350),1056.70,0.0,1408.80,1413.70,0,5,2018 Dec 21 1350.00 (SPX1821X1350),0.40,0.0,0.20,0.35,0,7192
2018 Dec 21 1350.00 (SPXW1821L1350),1017.80,0.0,1404.60,1417.60,0,7,2018 Dec 21 1350.00 (SPXW1821X1350),0.30,0.0,0.20,0.40,0,157
2018 Dec 21 1375.00 (SPX1821L1375),1277.50,0.0,1384.00,1388.80,0,35,2018 Dec 21 1375.00 (SPX1821X1375),0.40,0.0,0.20,0.40,0,351
2018 Dec 21 1375.00 (SPXW1821L1375),994.30,0.0,1379.90,1393.00,0,16,2018 Dec 21 1375.00 (SPXW1821X1375),1.00,0.0,0.25,0.40,0,207
2018 Dec 21 1400.00 (SPX1821L1400),1376.15,0.0,1359.10,1364.00,0,11,2018 Dec 21 1400.00 (SPX1821X1400),0.34,-0.06,0.20,0.40,9,41771
2018 Dec 21 1400.00 (SPXW1821L1400),1322.42,0.0,1354.50,1368.70,0,30,2018 Dec 21 1400.00 (SPXW1821X1400),0.80,0.0,0.25,0.40,0,186
2018 Dec 21 1425.00 (SPX1821L1425),0.0,0.0,1334.30,1339.10,0,0,2018 Dec 21 1425.00 (SPX1821X1425),0.40,0.0,0.25,0.45,0,1456
2018 Dec 21 1425.00 (SPXW1821L1425),1135.80,0.0,1330.20,1343.90,0,7,2018 Dec 21 1425.00 (SPXW1821X1425),1.05,0.0,0.30,0.45,0,441
2018 Dec 21 1450.00 (SPX1821L1450),0.0,0.0,1309.40,1314.30,0,0,2018 Dec 21 1450.00 (SPX1821X1450),0.40,0.0,0.30,0.45,0,11933
2018 Dec 21 1450.00 (SPXW1821L1450),1301.70,0.0,1304.80,1319.00,0,21,2018 Dec 21 1450.00 (SPXW1821X1450),1.30,0.0,0.35,0.50,0,734
2018 Dec 21 1475.00 (SPX1821L1475),1302.90,0.0,1284.60,1289.40,0,52,2018 Dec 21 1475.00 (SPX1821X1475),0.65,0.0,0.35,0.50,0,3136
2018 Dec 21 1475.00 (SPXW1821L1475),1343.45,0.0,1280.30,1294.20,0,2,2018 Dec 21 1475.00 (SPXW1821X1475),0.65,0.0,0.40,0.55,0,193
2018 Dec 21 1500.00 (SPX1821L1500),1411.59,0.0,1259.70,1264.60,0,119,2018 Dec 21 1500.00 (SPX1821X1500),0.50,0.0,0.40,0.55,205,27269
2018 Dec 21 1500.00 (SPXW1821L1500),1423.48,0.0,1255.60,1268.30,0,20,2018 Dec 21 1500.00 (SPXW1821X1500),1.05,0.0,0.45,0.60,0,4417
2018 Dec 21 1525.00 (SPX1821L1525),389.15,0.0,1234.90,1239.70,0,1,2018 Dec 21 1525.00 (SPX1821X1525),0.45,0.0,0.45,0.60,0,6690
2018 Dec 21 1525.00 (SPXW1821L1525),1398.57,0.0,1230.30,1243.90,0,20,2018 Dec 21 1525.00 (SPXW1821X1525),0.75,0.0,0.50,0.65,0,103
2018 Dec 21 1550.00 (SPX1821L1550),1355.60,0.0,1210.10,1214.90,0,6,2018 Dec 21 1550.00 (SPX1821X1550),0.70,0.0,0.45,0.65,0,14021
2018 Dec 21 1550.00 (SPXW1821L1550),1140.70,0.0,1205.90,1218.80,0,17,2018 Dec 21 1550.00 (SPXW1821X1550),0.80,0.0,0.50,0.70,0,728
2018 Dec 21 1575.00 (SPX1821L1575),1204.70,0.0,1185.20,1190.10,0,46,2018 Dec 21 1575.00 (SPX1821X1575),1.60,0.0,0.50,0.70,0,2027
2018 Dec 21 1575.00 (SPXW1821L1575),1244.70,0.0,1181.10,1194.80,0,19,2018 Dec 21 1575.00 (SPXW1821X1575),1.00,0.0,0.60,0.75,0,398
2018 Dec 21 1600.00 (SPX1821L1600),1267.79,0.0,1160.40,1165.20,0,87,2018 Dec 21 1600.00 (SPX1821X1600),0.70,-0.05,0.60,0.75,535,38461
2018 Dec 21 1600.00 (SPXW1821L1600),1078.50,0.0,1155.70,1169.30,0,29,2018 Dec 21 1600.00 (SPXW1821X1600),0.65,0.0,0.65,0.80,0,436
2018 Dec 21 1625.00 (SPX1821L1625),1005.10,0.0,1135.60,1140.40,0,2,2018 Dec 21 1625.00 (SPX1821X1625),0.85,0.0,0.65,0.80,0,1544
2018 Dec 21 1625.00 (SPXW1821L1625),1196.50,0.0,1131.40,1144.40,0,20,2018 Dec 21 1625.00 (SPXW1821X1625),1.00,0.0,0.70,0.85,0,225
2018 Dec 21 1650.00 (SPX1821L1650),1213.10,0.0,1110.80,1115.60,0,71,2018 Dec 21 1650.00 (SPX1821X1650),1.00,0.0,0.70,0.90,0,16658
2018 Dec 21 1650.00 (SPXW1821L1650),1045.60,0.0,1106.60,1119.70,0,59,2018 Dec 21 1650.00 (SPXW1821X1650),1.00,0.0,0.75,0.95,0,261
2018 Dec 21 1675.00 (SPX1821L1675),988.20,0.0,1086.00,1090.80,0,154,2018 Dec 21 1675.00 (SPX1821X1675),0.90,-0.10,0.80,0.95,300,1861
2018 Dec 21 1675.00 (SPXW1821L1675),1142.20,0.0,1081.80,1094.90,0,40,2018 Dec 21 1675.00 (SPXW1821X1675),0.80,0.0,0.85,1.00,0,112
2018 Dec 21 1700.00 (SPX1821L1700),1072.00,0.0,1061.20,1066.00,0,605,2018 Dec 21 1700.00 (SPX1821X1700),1.00,-0.05,0.85,1.00,1918,35642
2018 Dec 21 1700.00 (SPXW1821L1700),1185.72,0.0,1057.00,1070.10,0,46,2018 Dec 21 1700.00 (SPXW1821X1700),1.25,0.0,0.90,1.10,0,4198
2018 Dec 21 1725.00 (SPX1821L1725),961.20,0.0,1036.40,1041.20,0,24,2018 Dec 21 1725.00 (SPX1821X1725),1.00,0.0,0.95,1.10,0,3482
2018 Dec 21 1725.00 (SPXW1821L1725),1100.60,0.0,1032.20,1045.90,0,18,2018 Dec 21 1725.00 (SPXW1821X1725),0.90,0.0,1.00,1.20,0,289
2018 Dec 21 1750.00 (SPX1821L1750),1180.23,0.0,1011.60,1016.40,0,637,2018 Dec 21 1750.00 (SPX1821X1750),1.15,0.0,1.05,1.25,0,17258
2018 Dec 21 1750.00 (SPXW1821L1750),1078.00,0.0,1007.40,1021.10,0,20,2018 Dec 21 1750.00 (SPXW1821X1750),1.10,-1.10,1.15,1.30,5,311
2018 Dec 21 1775.00 (SPX1821L1775),817.00,0.0,986.80,991.60,0,19,2018 Dec 21 1775.00 (SPX1821X1775),1.10,0.0,1.15,1.35,0,6209
2018 Dec 21 1775.00 (SPXW1821L1775),927.80,0.0,982.60,995.80,0,26,2018 Dec 21 1775.00 (SPXW1821X1775),1.15,-0.75,1.20,1.40,2,189
2018 Dec 21 1800.00 (SPX1821L1800),978.60,-82.55,962.10,966.90,4,618,2018 Dec 21 1800.00 (SPX1821X1800),1.45,-0.25,1.25,1.45,13,36867
2018 Dec 21 1800.00 (SPXW1821L1800),969.85,-7.13,957.30,971.00,4,95,2018 Dec 21 1800.00 (SPXW1821X1800),1.39,-0.06,1.35,1.50,1,8800
2018 Dec 21 1825.00 (SPX1821L1825),925.18,0.0,937.30,942.10,0,19,2018 Dec 21 1825.00 (SPX1821X1825),1.30,-0.95,1.35,1.55,2,3918
2018 Dec 21 1825.00 (SPXW1821L1825),650.60,0.0,932.70,946.20,0,2,2018 Dec 21 1825.00 (SPXW1821X1825),3.00,0.0,1.45,1.65,0,292
2018 Dec 21 1850.00 (SPX1821L1850),939.05,0.0,912.60,917.40,0,350,2018 Dec 21 1850.00 (SPX1821X1850),1.65,+0.20,1.50,1.70,32,18246
2018 Dec 21 1850.00 (SPXW1821L1850),626.50,0.0,908.30,921.40,0,44,2018 Dec 21 1850.00 (SPXW1821X1850),1.40,-0.65,1.60,1.75,100,730
2018 Dec 21 1875.00 (SPX1821L1875),724.55,0.0,887.90,892.60,0,22,2018 Dec 21 1875.00 (SPX1821X1875),1.20,0.0,1.65,1.85,0,7182
2018 Dec 21 1875.00 (SPXW1821L1875),960.00,0.0,883.60,896.70,0,7,2018 Dec 21 1875.00 (SPXW1821X1875),2.85,0.0,1.75,1.90,0,523
2018 Dec 21 1900.00 (SPX1821L1900),972.30,0.0,863.20,867.90,0,2381,2018 Dec 21 1900.00 (SPX1821X1900),2.03,-0.17,1.85,2.05,418,44708
2018 Dec 21 1900.00 (SPXW1821L1900),726.00,0.0,858.30,872.00,0,61,2018 Dec 21 1900.00 (SPXW1821X1900),1.67,-0.78,1.95,2.10,122,6916
2018 Dec 21 1910.00 (SPX1821L1910),0.0,0.0,853.30,858.00,0,0,2018 Dec 21 1910.00 (SPX1821X1910),2.00,-0.25,1.90,2.10,1,1
2018 Dec 21 1910.00 (SPXW1821L1910),0.0,0.0,849.00,862.10,0,0,2018 Dec 21 1910.00 (SPXW1821X1910),0.0,0.0,2.00,2.15,0,0
2018 Dec 21 1920.00 (SPX1821L1920),0.0,0.0,843.40,848.10,0,0,2018 Dec 21 1920.00 (SPX1821X1920),1.65,0.0,1.95,2.15,0,13
2018 Dec 21 1920.00 (SPXW1821L1920),0.0,0.0,839.10,852.20,0,0,2018 Dec 21 1920.00 (SPXW1821X1920),0.0,0.0,2.05,2.25,0,0
2018 Dec 21 1925.00 (SPX1821L1925),679.05,0.0,838.50,843.20,0,1109,2018 Dec 21 1925.00 (SPX1821X1925),2.40,0.0,2.00,2.20,0,6426
2018 Dec 21 1925.00 (SPXW1821L1925),814.60,0.0,833.80,847.90,0,55,2018 Dec 21 1925.00 (SPXW1821X1925),2.45,0.0,2.10,2.25,0,302
2018 Dec 21 1930.00 (SPX1821L1930),0.0,0.0,833.50,838.20,0,0,2018 Dec 21 1930.00 (SPX1821X1930),2.20,-0.15,2.05,2.25,65,15
2018 Dec 21 1930.00 (SPXW1821L1930),0.0,0.0,829.20,843.00,0,0,2018 Dec 21 1930.00 (SPXW1821X1930),0.0,0.0,2.15,2.30,0,0
2018 Dec 21 1940.00 (SPX1821L1940),0.0,0.0,823.60,828.40,0,0,2018 Dec 21 1940.00 (SPX1821X1940),2.05,+2.05,2.10,2.30,56,0
2018 Dec 21 1940.00 (SPXW1821L1940),0.0,0.0,819.00,833.10,0,0,2018 Dec 21 1940.00 (SPXW1821X1940),0.0,0.0,2.20,2.40,0,0
2018 Dec 21 1950.00 (SPX1821L1950),773.00,0.0,813.80,818.50,0,916,2018 Dec 21 1950.00 (SPX1821X1950),1.85,0.0,2.20,2.40,0,14599
2018 Dec 21 1950.00 (SPXW1821L1950),783.90,0.0,809.10,822.60,0,57,2018 Dec 21 1950.00 (SPXW1821X1950),4.30,0.0,2.30,2.45,0,249
2018 Dec 21 1960.00 (SPX1821L1960),0.0,0.0,803.90,808.60,0,0,2018 Dec 21 1960.00 (SPX1821X1960),2.10,-0.55,2.30,2.50,5,160
2018 Dec 21 1960.00 (SPXW1821L1960),0.0,0.0,799.40,812.40,0,0,2018 Dec 21 1960.00 (SPXW1821X1960),2.95,0.0,2.35,2.55,0,200
2018 Dec 21 1970.00 (SPX1821L1970),0.0,0.0,794.00,798.80,0,0,2018 Dec 21 1970.00 (SPX1821X1970),1.88,0.0,2.35,2.60,0,17
2018 Dec 21 1970.00 (SPXW1821L1970),0.0,0.0,789.70,803.50,0,0,2018 Dec 21 1970.00 (SPXW1821X1970),4.70,0.0,2.45,2.65,0,50
2018 Dec 21 1975.00 (SPX1821L1975),904.10,0.0,789.10,793.80,0,320,2018 Dec 21 1975.00 (SPX1821X1975),2.70,-0.20,2.40,2.65,10,9156
2018 Dec 21 1975.00 (SPXW1821L1975),758.83,0.0,784.60,798.60,0,54,2018 Dec 21 1975.00 (SPXW1821X1975),2.23,-0.67,2.50,2.65,5,682
2018 Dec 21 1980.00 (SPX1821L1980),0.0,0.0,784.20,788.90,0,0,2018 Dec 21 1980.00 (SPX1821X1980),0.0,0.0,2.45,2.65,0,0
2018 Dec 21 1980.00 (SPXW1821L1980),0.0,0.0,779.50,793.60,0,0,2018 Dec 21 1980.00 (SPXW1821X1980),2.30,0.0,2.55,2.70,0,195
2018 Dec 21 1990.00 (SPX1821L1990),0.0,0.0,774.30,779.00,0,0,2018 Dec 21 1990.00 (SPX1821X1990),2.15,0.0,2.55,2.75,0,2
2018 Dec 21 1990.00 (SPXW1821L1990),0.0,0.0,770.00,783.80,0,0,2018 Dec 21 1990.00 (SPXW1821X1990),3.50,0.0,2.65,2.85,0,14
2018 Dec 21 2000.00 (SPX1821L2000),772.00,+4.30,764.60,769.30,900,40401,2018 Dec 21 2000.00 (SPX1821X2000),2.55,-0.75,2.65,2.85,1978,74454
2018 Dec 21 2000.00 (SPXW1821L2000),884.00,0.0,760.10,773.30,0,175,2018 Dec 21 2000.00 (SPXW1821X2000),2.38,-0.62,2.75,2.90,4,1057
2018 Dec 21 2010.00 (SPX1821L2010),866.79,0.0,754.70,759.40,0,37,2018 Dec 21 2010.00 (SPX1821X2010),2.49,0.0,2.75,2.95,0,185
2018 Dec 21 2010.00 (SPXW1821L2010),0.0,0.0,749.80,763.40,0,0,2018 Dec 21 2010.00 (SPXW1821X2010),2.70,0.0,2.85,3.00,0,152
2018 Dec 21 2020.00 (SPX1821L2020),0.0,0.0,744.90,749.50,0,0,2018 Dec 21 2020.00 (SPX1821X2020),2.45,0.0,2.85,3.10,0,21
2018 Dec 21 2020.00 (SPXW1821L2020),0.0,0.0,740.40,754.20,0,0,2018 Dec 21 2020.00 (SPXW1821X2020),2.80,0.0,2.95,3.10,0,119
2018 Dec 21 2025.00 (SPX1821L2025),755.83,0.0,740.00,744.60,0,1271,2018 Dec 21 2025.00 (SPX1821X2025),2.25,0.0,2.90,3.10,0,16559
2018 Dec 21 2025.00 (SPXW1821L2025),706.30,0.0,735.00,748.70,0,28,2018 Dec 21 2025.00 (SPXW1821X2025),5.70,0.0,3.00,3.20,0,772
2018 Dec 21 2030.00 (SPX1821L2030),0.0,0.0,735.00,739.70,0,177,2018 Dec 21 2030.00 (SPX1821X2030),2.60,0.0,2.95,3.20,0,239
2018 Dec 21 2030.00 (SPXW1821L2030),0.0,0.0,730.10,744.40,0,0,2018 Dec 21 2030.00 (SPXW1821X2030),2.90,0.0,3.00,3.20,0,73
2018 Dec 21 2040.00 (SPX1821L2040),0.0,0.0,725.20,729.90,0,0,2018 Dec 21 2040.00 (SPX1821X2040),2.65,0.0,3.00,3.30,0,653
2018 Dec 21 2040.00 (SPXW1821L2040),0.0,0.0,720.70,733.90,0,0,2018 Dec 21 2040.00 (SPXW1821X2040),3.70,0.0,3.10,3.40,0,77
2018 Dec 21 2050.00 (SPX1821L2050),819.25,0.0,715.40,720.00,0,7492,2018 Dec 21 2050.00 (SPX1821X2050),3.20,-0.40,3.20,3.40,437,29743
2018 Dec 21 2050.00 (SPXW1821L2050),853.23,0.0,710.90,724.70,0,78,2018 Dec 21 2050.00 (SPXW1821X2050),3.10,0.0,3.30,3.50,0,498
2018 Dec 21 2060.00 (SPX1821L2060),0.0,0.0,705.50,710.20,0,0,2018 Dec 21 2060.00 (SPX1821X2060),3.80,0.0,3.30,3.60,0,3
2018 Dec 21 2060.00 (SPXW1821L2060),0.0,0.0,700.70,714.80,0,0,2018 Dec 21 2060.00 (SPXW1821X2060),2.70,0.0,3.40,3.60,0,186
2018 Dec 21 2070.00 (SPX1821L2070),0.0,0.0,695.70,700.30,0,0,2018 Dec 21 2070.00 (SPX1821X2070),2.05,0.0,3.40,3.70,0,70
2018 Dec 21 2070.00 (SPXW1821L2070),833.57,0.0,691.20,704.40,0,1,2018 Dec 21 2070.00 (SPXW1821X2070),3.30,0.0,3.50,3.70,0,47
2018 Dec 21 2075.00 (SPX1821L2075),786.03,0.0,690.80,695.40,0,2044,2018 Dec 21 2075.00 (SPX1821X2075),3.10,-1.20,3.50,3.80,300,9123
2018 Dec 21 2075.00 (SPXW1821L2075),674.00,0.0,686.30,699.50,0,40,2018 Dec 21 2075.00 (SPXW1821X2075),3.10,0.0,3.60,3.80,20,743
2018 Dec 21 2080.00 (SPX1821L2080),0.0,0.0,685.90,690.50,0,0,2018 Dec 21 2080.00 (SPX1821X2080),3.00,+1.10,3.50,3.80,390,163
2018 Dec 21 2080.00 (SPXW1821L2080),0.0,0.0,681.40,694.20,0,0,2018 Dec 21 2080.00 (SPXW1821X2080),3.00,0.0,3.60,3.90,0,278
2018 Dec 21 2090.00 (SPX1821L2090),0.0,0.0,676.10,680.70,0,0,2018 Dec 21 2090.00 (SPX1821X2090),3.30,+0.20,3.70,4.00,2,363
2018 Dec 21 2090.00 (SPXW1821L2090),0.0,0.0,671.20,684.80,0,0,2018 Dec 21 2090.00 (SPXW1821X2090),3.30,0.0,3.80,4.00,0,278
2018 Dec 21 2100.00 (SPX1821L2100),679.80,0.0,666.30,670.90,0,17347,2018 Dec 21 2100.00 (SPX1821X2100),4.08,-0.22,3.80,4.10,289,52735
2018 Dec 21 2100.00 (SPXW1821L2100),818.95,0.0,661.60,675.00,0,43,2018 Dec 21 2100.00 (SPXW1821X2100),3.40,-0.90,3.90,4.20,12,554
2018 Dec 21 2110.00 (SPX1821L2110),770.65,0.0,656.50,661.10,0,29,2018 Dec 21 2110.00 (SPX1821X2110),5.80,0.0,4.00,4.20,0,166
2018 Dec 21 2110.00 (SPXW1821L2110),0.0,0.0,656.40,661.00,0,0,2018 Dec 21 2110.00 (SPXW1821X2110),3.30,0.0,4.10,4.30,0,376
2018 Dec 21 2120.00 (SPX1821L2120),0.0,0.0,646.70,651.30,0,0,2018 Dec 21 2120.00 (SPX1821X2120),3.20,0.0,4.10,4.40,0,94
2018 Dec 21 2120.00 (SPXW1821L2120),0.0,0.0,646.60,651.20,0,0,2018 Dec 21 2120.00 (SPXW1821X2120),3.40,0.0,4.20,4.50,0,234
2018 Dec 21 2125.00 (SPX1821L2125),590.40,0.0,641.80,646.40,0,913,2018 Dec 21 2125.00 (SPX1821X2125),3.50,0.0,4.20,4.50,0,6219
2018 Dec 21 2125.00 (SPXW1821L2125),719.00,0.0,641.70,646.30,0,8,2018 Dec 21 2125.00 (SPXW1821X2125),3.65,0.0,4.30,4.60,0,304
2018 Dec 21 2130.00 (SPX1821L2130),0.0,0.0,636.90,641.50,0,0,2018 Dec 21 2130.00 (SPX1821X2130),3.90,-1.10,4.30,4.60,2,404
2018 Dec 21 2130.00 (SPXW1821L2130),0.0,0.0,636.80,641.40,0,0,2018 Dec 21 2130.00 (SPXW1821X2130),3.50,0.0,4.40,4.70,0,54
2018 Dec 21 2140.00 (SPX1821L2140),0.0,0.0,627.10,631.70,0,0,2018 Dec 21 2140.00 (SPX1821X2140),3.70,-0.80,4.50,4.70,3,32
2018 Dec 21 2140.00 (SPXW1821L2140),0.0,0.0,627.10,631.60,0,0,2018 Dec 21 2140.00 (SPXW1821X2140),3.70,0.0,4.60,4.90,0,50
2018 Dec 21 2150.00 (SPX1821L2150),630.95,0.0,617.30,621.90,0,5218,2018 Dec 21 2150.00 (SPX1821X2150),4.95,-0.25,4.60,4.90,86,24192
2018 Dec 21 2150.00 (SPXW1821L2150),662.32,0.0,617.30,621.80,0,25,2018 Dec 21 2150.00 (SPXW1821X2150),3.80,0.0,4.80,5.00,0,223
2018 Dec 21 2160.00 (SPX1821L2160),0.0,0.0,607.50,612.00,0,0,2018 Dec 21 2160.00 (SPX1821X2160),3.81,0.0,4.80,5.10,0,110
2018 Dec 21 2160.00 (SPXW1821L2160),0.0,0.0,607.50,612.10,0,0,2018 Dec 21 2160.00 (SPXW1821X2160),6.10,0.0,4.90,5.20,0,274
2018 Dec 21 2170.00 (SPX1821L2170),0.0,0.0,597.70,602.20,0,0,2018 Dec 21 2170.00 (SPX1821X2170),4.90,0.0,5.00,5.30,0,48
2018 Dec 21 2170.00 (SPXW1821L2170),0.0,0.0,597.80,602.30,0,0,2018 Dec 21 2170.00 (SPXW1821X2170),4.10,0.0,5.10,5.40,0,71
2018 Dec 21 2175.00 (SPX1821L2175),557.50,0.0,592.90,597.40,0,2496,2018 Dec 21 2175.00 (SPX1821X2175),5.50,-0.60,5.10,5.40,300,6898
2018 Dec 21 2175.00 (SPXW1821L2175),674.50,0.0,592.90,597.40,0,37,2018 Dec 21 2175.00 (SPXW1821X2175),6.70,0.0,5.20,5.50,0,403
2018 Dec 21 2180.00 (SPX1821L2180),0.0,0.0,588.00,592.50,0,0,2018 Dec 21 2180.00 (SPX1821X2180),4.40,0.0,5.20,5.50,0,337
2018 Dec 21 2180.00 (SPXW1821L2180),0.0,0.0,588.00,592.50,0,0,2018 Dec 21 2180.00 (SPXW1821X2180),5.30,0.0,5.30,5.60,0,59
2018 Dec 21 2185.00 (SPX1821L2185),0.0,0.0,583.10,587.60,0,0,2018 Dec 21 2185.00 (SPX1821X2185),0.0,0.0,5.30,5.60,0,0
2018 Dec 21 2185.00 (SPXW1821L2185),0.0,0.0,583.20,587.70,0,0,2018 Dec 21 2185.00 (SPXW1821X2185),0.0,0.0,5.40,5.70,0,0
2018 Dec 21 2190.00 (SPX1821L2190),0.0,0.0,578.20,582.70,0,0,2018 Dec 21 2190.00 (SPX1821X2190),8.50,0.0,5.40,5.70,0,157
2018 Dec 21 2190.00 (SPXW1821L2190),0.0,0.0,578.30,582.80,0,0,2018 Dec 21 2190.00 (SPXW1821X2190),10.60,0.0,5.50,5.80,0,42
2018 Dec 21 2195.00 (SPX1821L2195),0.0,0.0,573.40,577.80,0,0,2018 Dec 21 2195.00 (SPX1821X2195),0.0,0.0,5.50,5.80,0,0
2018 Dec 21 2195.00 (SPXW1821L2195),0.0,0.0,573.40,577.90,0,0,2018 Dec 21 2195.00 (SPXW1821X2195),0.0,0.0,5.60,5.90,0,0
2018 Dec 21 2200.00 (SPX1821L2200),579.92,-11.78,568.50,573.00,10,6035,2018 Dec 21 2200.00 (SPX1821X2200),5.75,-0.35,5.60,5.90,4094,66843
2018 Dec 21 2200.00 (SPXW1821L2200),642.32,0.0,568.60,573.00,0,317,2018 Dec 21 2200.00 (SPXW1821X2200),4.84,-1.16,5.80,6.10,6,2415
2018 Dec 21 2205.00 (SPX1821L2205),0.0,0.0,563.60,568.10,0,0,2018 Dec 21 2205.00 (SPX1821X2205),0.0,0.0,5.70,6.00,0,0
2018 Dec 21 2205.00 (SPXW1821L2205),0.0,0.0,563.70,568.20,0,0,2018 Dec 21 2205.00 (SPXW1821X2205),0.0,0.0,5.90,6.20,0,0
2018 Dec 21 2210.00 (SPX1821L2210),0.0,0.0,558.80,563.20,0,0,2018 Dec 21 2210.00 (SPX1821X2210),7.30,0.0,5.80,6.10,0,123
2018 Dec 21 2210.00 (SPXW1821L2210),0.0,0.0,558.90,563.30,0,0,2018 Dec 21 2210.00 (SPXW1821X2210),5.10,0.0,6.00,6.30,0,100
2018 Dec 21 2215.00 (SPX1821L2215),0.0,0.0,553.90,558.40,0,0,2018 Dec 21 2215.00 (SPX1821X2215),0.0,0.0,5.90,6.30,0,0
2018 Dec 21 2215.00 (SPXW1821L2215),0.0,0.0,554.00,558.40,0,0,2018 Dec 21 2215.00 (SPXW1821X2215),5.30,-2.10,6.10,6.40,82,120
2018 Dec 21 2220.00 (SPX1821L2220),0.0,0.0,549.10,553.50,0,0,2018 Dec 21 2220.00 (SPX1821X2220),7.76,0.0,6.10,6.40,0,430
2018 Dec 21 2220.00 (SPXW1821L2220),0.0,0.0,549.20,553.60,0,0,2018 Dec 21 2220.00 (SPXW1821X2220),6.30,0.0,6.20,6.50,0,224
2018 Dec 21 2225.00 (SPX1821L2225),567.35,0.0,544.20,548.70,0,362,2018 Dec 21 2225.00 (SPX1821X2225),6.58,0.0,6.20,6.50,0,7839
2018 Dec 21 2225.00 (SPXW1821L2225),520.80,0.0,544.30,548.70,0,49,2018 Dec 21 2225.00 (SPXW1821X2225),6.70,0.0,6.30,6.60,0,1276
2018 Dec 21 2230.00 (SPX1821L2230),0.0,0.0,539.40,543.80,0,0,2018 Dec 21 2230.00 (SPX1821X2230),5.75,0.0,6.30,6.60,0,522
2018 Dec 21 2230.00 (SPXW1821L2230),0.0,0.0,539.50,543.90,0,0,2018 Dec 21 2230.00 (SPXW1821X2230),4.90,0.0,6.40,6.80,0,88
2018 Dec 21 2235.00 (SPX1821L2235),0.0,0.0,534.50,538.90,0,0,2018 Dec 21 2235.00 (SPX1821X2235),11.20,0.0,6.40,6.70,0,2
2018 Dec 21 2235.00 (SPXW1821L2235),0.0,0.0,534.60,539.00,0,0,2018 Dec 21 2235.00 (SPXW1821X2235),6.20,+0.70,6.60,6.90,384,9
2018 Dec 21 2240.00 (SPX1821L2240),0.0,0.0,529.70,534.10,0,0,2018 Dec 21 2240.00 (SPX1821X2240),5.60,-1.50,6.50,6.90,1,484
2018 Dec 21 2240.00 (SPXW1821L2240),0.0,0.0,529.80,534.20,0,0,2018 Dec 21 2240.00 (SPXW1821X2240),5.54,+0.65,6.70,7.00,1,187
2018 Dec 21 2245.00 (SPX1821L2245),0.0,0.0,524.90,529.20,0,0,2018 Dec 21 2245.00 (SPX1821X2245),7.00,0.0,6.70,7.00,0,163
2018 Dec 21 2245.00 (SPXW1821L2245),0.0,0.0,524.90,529.30,0,0,2018 Dec 21 2245.00 (SPXW1821X2245),5.40,0.0,6.80,7.20,0,6
2018 Dec 21 2250.00 (SPX1821L2250),534.00,0.0,520.00,524.40,0,4311,2018 Dec 21 2250.00 (SPX1821X2250),6.40,-1.40,6.80,7.10,330,30764
2018 Dec 21 2250.00 (SPXW1821L2250),651.00,0.0,520.10,524.50,0,13,2018 Dec 21 2250.00 (SPXW1821X2250),6.09,+0.46,7.00,7.30,82,1328
2018 Dec 21 2255.00 (SPX1821L2255),0.0,0.0,515.20,519.60,0,0,2018 Dec 21 2255.00 (SPX1821X2255),7.44,0.0,7.00,7.30,0,1
2018 Dec 21 2255.00 (SPXW1821L2255),0.0,0.0,515.30,519.60,0,0,2018 Dec 21 2255.00 (SPXW1821X2255),6.00,0.0,7.10,7.40,0,14
2018 Dec 21 2260.00 (SPX1821L2260),0.0,0.0,510.40,514.70,0,0,2018 Dec 21 2260.00 (SPX1821X2260),11.22,0.0,7.10,7.40,0,189
2018 Dec 21 2260.00 (SPXW1821L2260),0.0,0.0,510.50,514.80,0,0,2018 Dec 21 2260.00 (SPXW1821X2260),5.60,0.0,7.30,7.60,0,118
2018 Dec 21 2265.00 (SPX1821L2265),0.0,0.0,505.50,509.90,0,0,2018 Dec 21 2265.00 (SPX1821X2265),0.0,0.0,7.20,7.60,0,0
2018 Dec 21 2265.00 (SPXW1821L2265),0.0,0.0,505.60,510.00,0,0,2018 Dec 21 2265.00 (SPXW1821X2265),6.80,+0.60,7.40,7.70,162,35
2018 Dec 21 2270.00 (SPX1821L2270),0.0,0.0,500.70,505.00,0,0,2018 Dec 21 2270.00 (SPX1821X2270),4.40,0.0,7.40,7.70,0,189
2018 Dec 21 2270.00 (SPXW1821L2270),0.0,0.0,500.80,505.10,0,0,2018 Dec 21 2270.00 (SPXW1821X2270),10.00,0.0,7.60,7.90,0,96
2018 Dec 21 2275.00 (SPX1821L2275),648.00,0.0,495.90,500.20,0,8219,2018 Dec 21 2275.00 (SPX1821X2275),6.17,-2.23,7.50,7.90,6,20365
2018 Dec 21 2275.00 (SPXW1821L2275),462.57,0.0,496.00,500.30,0,20,2018 Dec 21 2275.00 (SPXW1821X2275),6.45,-1.32,7.70,8.00,5,1760
2018 Dec 21 2280.00 (SPX1821L2280),0.0,0.0,491.10,495.40,0,0,2018 Dec 21 2280.00 (SPX1821X2280),9.40,0.0,7.70,8.00,0,229
