SPX (S&P 500 INDEX),2809.21,-0.71
Oct 17 2018 @ 19:59 ET
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int
2018 Nov 30 3150.00 (SPXW1830K3150),0.10,0.0,0.10,0.25,0,259,2018 Nov 30 3150.00 (SPXW1830W3150),0.0,0.0,325.60,342.90,0,0
2018 Nov 30 3160.00 (SPXW1830K3160),1.45,0.0,0.05,0.25,0,5,2018 Nov 30 3160.00 (SPXW1830W3160),0.0,0.0,335.60,352.40,0,0
2018 Nov 30 3175.00 (SPXW1830K3175),0.40,0.0,0.05,0.20,0,102,2018 Nov 30 3175.00 (SPXW1830W3175),0.0,0.0,350.50,367.30,0,0
2018 Nov 30 3200.00 (SPXW1830K3200),0.39,0.0, ,0.20,0,3026,2018 Nov 30 3200.00 (SPXW1830W3200),0.0,0.0,375.40,392.30,0,0
2018 Nov 30 3250.00 (SPXW1830K3250),0.08,0.0, ,0.15,0,413,2018 Nov 30 3250.00 (SPXW1830W3250),0.0,0.0,425.20,443.20,0,0
2018 Nov 30 3300.00 (SPXW1830K3300),0.25,0.0, ,0.15,0,30,2018 Nov 30 3300.00 (SPXW1830W3300),0.0,0.0,475.00,491.80,0,0
2018 Nov 30 3350.00 (SPXW1830K3350),0.45,0.0, ,0.10,0,1,2018 Nov 30 3350.00 (SPXW1830W3350),0.0,0.0,524.90,541.60,0,0
2018 Nov 30 3400.00 (SPXW1830K3400),0.10,0.0, ,0.10,0,33,2018 Nov 30 3400.00 (SPXW1830W3400),511.11,0.0,574.70,591.40,0,1
2018 Nov 30 3500.00 (SPXW1830K3500),0.15,0.0, ,0.10,0,315,2018 Nov 30 3500.00 (SPXW1830W3500),0.0,0.0,674.10,691.10,0,0
2018 Dec 07 1300.00 (SPXW1807L1300),0.0,0.0,1499.10,1518.10,0,0,2018 Dec 07 1300.00 (SPXW1807X1300),0.0,0.0,0.10,0.25,0,0
2018 Dec 07 1400.00 (SPXW1807L1400),0.0,0.0,1401.50,1418.30,0,0,2018 Dec 07 1400.00 (SPXW1807X1400),0.30,0.0,0.15,0.30,10,96
2018 Dec 07 1500.00 (SPXW1807L1500),0.0,0.0,1301.90,1319.50,0,0,2018 Dec 07 1500.00 (SPXW1807X1500),0.35,0.0,0.20,0.40,0,168
2018 Dec 07 1600.00 (SPXW1807L1600),0.0,0.0,1202.40,1219.20,0,0,2018 Dec 07 1600.00 (SPXW1807X1600),0.50,+0.05,0.30,0.50,2,3
2018 Dec 07 1650.00 (SPXW1807L1650),0.0,0.0,1152.70,1170.20,0,0,2018 Dec 07 1650.00 (SPXW1807X1650),0.0,0.0,0.40,0.55,0,0
2018 Dec 07 1700.00 (SPXW1807L1700),0.0,0.0,1102.90,1119.90,0,0,2018 Dec 07 1700.00 (SPXW1807X1700),0.0,0.0,0.45,0.65,0,0
2018 Dec 07 1750.00 (SPXW1807L1750),0.0,0.0,1053.20,1070.00,0,0,2018 Dec 07 1750.00 (SPXW1807X1750),0.0,0.0,0.50,0.75,0,0
2018 Dec 07 1800.00 (SPXW1807L1800),0.0,0.0,1003.50,1020.30,0,0,2018 Dec 07 1800.00 (SPXW1807X1800),0.0,0.0,0.60,0.80,0,0
2018 Dec 07 1850.00 (SPXW1807L1850),0.0,0.0,953.80,970.70,0,0,2018 Dec 07 1850.00 (SPXW1807X1850),1.00,0.0,0.75,0.95,0,40
2018 Dec 07 1900.00 (SPXW1807L1900),0.0,0.0,904.10,921.00,0,0,2018 Dec 07 1900.00 (SPXW1807X1900),2.35,0.0,0.90,1.05,0,4
2018 Dec 07 1950.00 (SPXW1807L1950),0.0,0.0,854.40,871.30,0,0,2018 Dec 07 1950.00 (SPXW1807X1950),1.45,0.0,1.05,1.25,0,13
2018 Dec 07 2000.00 (SPXW1807L2000),0.0,0.0,804.90,821.90,0,0,2018 Dec 07 2000.00 (SPXW1807X2000),2.25,0.0,1.25,1.45,0,13
2018 Dec 07 2050.00 (SPXW1807L2050),0.0,0.0,755.30,772.20,0,0,2018 Dec 07 2050.00 (SPXW1807X2050),1.75,0.0,1.50,1.70,0,12
2018 Dec 07 2075.00 (SPXW1807L2075),0.0,0.0,729.30,747.50,0,0,2018 Dec 07 2075.00 (SPXW1807X2075),3.10,0.0,1.60,1.85,0,2
2018 Dec 07 2100.00 (SPXW1807L2100),0.0,0.0,705.50,723.10,0,0,2018 Dec 07 2100.00 (SPXW1807X2100),3.10,0.0,1.75,2.00,0,11
2018 Dec 07 2125.00 (SPXW1807L2125),0.0,0.0,680.00,697.90,0,0,2018 Dec 07 2125.00 (SPXW1807X2125),3.97,0.0,1.95,2.20,0,3
2018 Dec 07 2150.00 (SPXW1807L2150),0.0,0.0,655.80,672.90,0,0,2018 Dec 07 2150.00 (SPXW1807X2150),4.00,0.0,2.10,2.35,0,24
2018 Dec 07 2175.00 (SPXW1807L2175),0.0,0.0,631.50,648.20,0,0,2018 Dec 07 2175.00 (SPXW1807X2175),2.50,-0.70,2.35,2.60,1,6
2018 Dec 07 2200.00 (SPXW1807L2200),0.0,0.0,613.20,618.60,0,0,2018 Dec 07 2200.00 (SPXW1807X2200),3.00,0.0,2.55,2.85,0,26
2018 Dec 07 2225.00 (SPXW1807L2225),0.0,0.0,588.60,593.90,0,0,2018 Dec 07 2225.00 (SPXW1807X2225),5.45,0.0,2.85,3.10,0,34
2018 Dec 07 2240.00 (SPXW1807L2240),0.0,0.0,573.80,579.10,0,0,2018 Dec 07 2240.00 (SPXW1807X2240),0.0,0.0,3.00,3.30,0,0
2018 Dec 07 2250.00 (SPXW1807L2250),0.0,0.0,564.00,569.30,0,0,2018 Dec 07 2250.00 (SPXW1807X2250),6.66,0.0,3.10,3.40,0,14
2018 Dec 07 2260.00 (SPXW1807L2260),0.0,0.0,554.10,559.40,0,0,2018 Dec 07 2260.00 (SPXW1807X2260),0.0,0.0,3.20,3.50,0,0
2018 Dec 07 2270.00 (SPXW1807L2270),0.0,0.0,544.30,549.60,0,0,2018 Dec 07 2270.00 (SPXW1807X2270),0.0,0.0,3.30,3.70,0,0
2018 Dec 07 2275.00 (SPXW1807L2275),0.0,0.0,539.40,544.60,0,0,2018 Dec 07 2275.00 (SPXW1807X2275),5.90,0.0,3.40,3.70,0,22
2018 Dec 07 2280.00 (SPXW1807L2280),0.0,0.0,534.50,539.70,0,0,2018 Dec 07 2280.00 (SPXW1807X2280),0.0,0.0,3.50,3.80,0,0
2018 Dec 07 2290.00 (SPXW1807L2290),0.0,0.0,524.70,529.90,0,0,2018 Dec 07 2290.00 (SPXW1807X2290),13.45,0.0,3.60,3.90,0,5
2018 Dec 07 2300.00 (SPXW1807L2300),0.0,0.0,514.80,520.10,0,0,2018 Dec 07 2300.00 (SPXW1807X2300),7.40,0.0,3.80,4.10,0,14
2018 Dec 07 2310.00 (SPXW1807L2310),0.0,0.0,505.00,510.20,0,0,2018 Dec 07 2310.00 (SPXW1807X2310),0.0,0.0,3.90,4.20,0,0
2018 Dec 07 2320.00 (SPXW1807L2320),0.0,0.0,495.20,500.40,0,0,2018 Dec 07 2320.00 (SPXW1807X2320),4.30,-8.65,4.10,4.40,2,2
2018 Dec 07 2325.00 (SPXW1807L2325),0.0,0.0,490.40,495.50,0,0,2018 Dec 07 2325.00 (SPXW1807X2325),5.90,0.0,4.20,4.50,0,215
2018 Dec 07 2330.00 (SPXW1807L2330),0.0,0.0,485.50,490.60,0,0,2018 Dec 07 2330.00 (SPXW1807X2330),0.0,0.0,4.30,4.60,0,0
2018 Dec 07 2340.00 (SPXW1807L2340),0.0,0.0,475.70,480.80,0,0,2018 Dec 07 2340.00 (SPXW1807X2340),0.0,0.0,4.40,4.80,0,0
2018 Dec 07 2350.00 (SPXW1807L2350),0.0,0.0,465.90,471.10,0,0,2018 Dec 07 2350.00 (SPXW1807X2350),10.15,0.0,4.60,5.00,0,84
2018 Dec 07 2360.00 (SPXW1807L2360),0.0,0.0,456.20,461.30,0,0,2018 Dec 07 2360.00 (SPXW1807X2360),0.0,0.0,4.80,5.20,0,0
2018 Dec 07 2370.00 (SPXW1807L2370),0.0,0.0,446.40,451.50,0,0,2018 Dec 07 2370.00 (SPXW1807X2370),5.30,-1.00,5.00,5.40,2,98
2018 Dec 07 2375.00 (SPXW1807L2375),0.0,0.0,441.60,446.60,0,0,2018 Dec 07 2375.00 (SPXW1807X2375),6.00,0.0,5.10,5.50,0,698
2018 Dec 07 2380.00 (SPXW1807L2380),0.0,0.0,436.70,441.80,0,0,2018 Dec 07 2380.00 (SPXW1807X2380),10.10,0.0,5.30,5.60,0,11
2018 Dec 07 2390.00 (SPXW1807L2390),0.0,0.0,427.00,432.00,0,0,2018 Dec 07 2390.00 (SPXW1807X2390),7.00,0.0,5.50,5.80,0,41
2018 Dec 07 2400.00 (SPXW1807L2400),0.0,0.0,417.30,422.30,0,0,2018 Dec 07 2400.00 (SPXW1807X2400),6.80,-0.50,5.80,6.10,2037,9756
2018 Dec 07 2410.00 (SPXW1807L2410),0.0,0.0,407.60,412.60,0,0,2018 Dec 07 2410.00 (SPXW1807X2410),10.50,0.0,6.00,6.40,0,28
2018 Dec 07 2420.00 (SPXW1807L2420),0.0,0.0,397.90,402.90,0,0,2018 Dec 07 2420.00 (SPXW1807X2420),13.58,0.0,6.30,6.70,0,17
2018 Dec 07 2425.00 (SPXW1807L2425),0.0,0.0,393.10,398.00,0,0,2018 Dec 07 2425.00 (SPXW1807X2425),12.36,0.0,6.40,6.80,0,29
2018 Dec 07 2430.00 (SPXW1807L2430),0.0,0.0,388.30,393.20,0,0,2018 Dec 07 2430.00 (SPXW1807X2430),14.53,0.0,6.60,6.90,0,10
2018 Dec 07 2440.00 (SPXW1807L2440),0.0,0.0,378.60,383.50,0,0,2018 Dec 07 2440.00 (SPXW1807X2440),7.30,-0.88,6.90,7.30,2,39
2018 Dec 07 2450.00 (SPXW1807L2450),0.0,0.0,369.00,373.90,0,0,2018 Dec 07 2450.00 (SPXW1807X2450),7.60,-0.93,7.20,7.60,6,65
2018 Dec 07 2460.00 (SPXW1807L2460),0.0,0.0,359.40,364.30,0,0,2018 Dec 07 2460.00 (SPXW1807X2460),9.95,0.0,7.60,8.00,0,7
2018 Dec 07 2465.00 (SPXW1807L2465),0.0,0.0,354.60,359.40,0,0,2018 Dec 07 2465.00 (SPXW1807X2465),0.0,0.0,7.70,8.10,0,0
2018 Dec 07 2470.00 (SPXW1807L2470),0.0,0.0,349.80,354.60,0,0,2018 Dec 07 2470.00 (SPXW1807X2470),23.90,0.0,7.90,8.30,0,31
2018 Dec 07 2475.00 (SPXW1807L2475),0.0,0.0,345.00,349.80,0,0,2018 Dec 07 2475.00 (SPXW1807X2475),10.37,0.0,8.10,8.50,0,663
2018 Dec 07 2480.00 (SPXW1807L2480),0.0,0.0,340.30,345.00,0,0,2018 Dec 07 2480.00 (SPXW1807X2480),10.90,-14.10,8.30,8.70,20,49
2018 Dec 07 2485.00 (SPXW1807L2485),0.0,0.0,335.50,340.30,0,0,2018 Dec 07 2485.00 (SPXW1807X2485),0.0,0.0,8.50,8.90,0,0
2018 Dec 07 2490.00 (SPXW1807L2490),0.0,0.0,330.70,335.50,0,0,2018 Dec 07 2490.00 (SPXW1807X2490),16.77,0.0,8.70,9.10,0,141
2018 Dec 07 2495.00 (SPXW1807L2495),0.0,0.0,326.00,330.70,0,0,2018 Dec 07 2495.00 (SPXW1807X2495),0.0,0.0,8.90,9.40,0,0
2018 Dec 07 2500.00 (SPXW1807L2500),0.0,0.0,321.20,325.90,0,0,2018 Dec 07 2500.00 (SPXW1807X2500),10.70,-0.85,9.20,9.60,54,101
2018 Dec 07 2505.00 (SPXW1807L2505),0.0,0.0,316.50,321.20,0,0,2018 Dec 07 2505.00 (SPXW1807X2505),11.20,+0.30,9.40,9.80,2,0
2018 Dec 07 2510.00 (SPXW1807L2510),0.0,0.0,311.70,316.40,0,0,2018 Dec 07 2510.00 (SPXW1807X2510),10.50,-2.20,9.60,10.00,1,320
2018 Dec 07 2515.00 (SPXW1807L2515),0.0,0.0,307.00,311.70,0,0,2018 Dec 07 2515.00 (SPXW1807X2515),29.40,0.0,9.90,10.30,0,24
2018 Dec 07 2520.00 (SPXW1807L2520),0.0,0.0,302.30,306.90,0,0,2018 Dec 07 2520.00 (SPXW1807X2520),12.75,-4.50,10.10,10.60,22,26
2018 Dec 07 2525.00 (SPXW1807L2525),339.10,0.0,297.60,302.20,0,3,2018 Dec 07 2525.00 (SPXW1807X2525),13.34,0.0,10.40,10.80,0,318
2018 Dec 07 2530.00 (SPXW1807L2530),0.0,0.0,292.90,297.50,0,0,2018 Dec 07 2530.00 (SPXW1807X2530),15.30,+6.30,10.70,11.10,40,144
2018 Dec 07 2535.00 (SPXW1807L2535),0.0,0.0,288.20,292.80,0,0,2018 Dec 07 2535.00 (SPXW1807X2535),17.60,0.0,10.90,11.40,0,13
2018 Dec 07 2540.00 (SPXW1807L2540),326.00,0.0,283.50,288.00,0,1,2018 Dec 07 2540.00 (SPXW1807X2540),17.05,0.0,11.20,11.60,0,30
2018 Dec 07 2545.00 (SPXW1807L2545),0.0,0.0,278.80,283.30,0,0,2018 Dec 07 2545.00 (SPXW1807X2545),18.50,0.0,11.50,11.90,0,13
2018 Dec 07 2550.00 (SPXW1807L2550),0.0,0.0,274.20,278.60,0,0,2018 Dec 07 2550.00 (SPXW1807X2550),20.98,0.0,11.80,12.30,0,125
2018 Dec 07 2555.00 (SPXW1807L2555),0.0,0.0,269.50,274.00,0,0,2018 Dec 07 2555.00 (SPXW1807X2555),19.50,0.0,12.10,12.60,0,19
2018 Dec 07 2560.00 (SPXW1807L2560),0.0,0.0,264.90,269.30,0,0,2018 Dec 07 2560.00 (SPXW1807X2560),20.00,0.0,12.40,12.90,0,5
2018 Dec 07 2565.00 (SPXW1807L2565),0.0,0.0,260.20,264.60,0,0,2018 Dec 07 2565.00 (SPXW1807X2565),0.0,0.0,12.70,13.20,0,0
2018 Dec 07 2570.00 (SPXW1807L2570),0.0,0.0,255.60,260.00,0,0,2018 Dec 07 2570.00 (SPXW1807X2570),25.23,0.0,13.10,13.60,0,62
2018 Dec 07 2575.00 (SPXW1807L2575),0.0,0.0,251.00,255.30,0,0,2018 Dec 07 2575.00 (SPXW1807X2575),16.55,0.0,13.40,13.90,0,234
2018 Dec 07 2580.00 (SPXW1807L2580),0.0,0.0,246.40,250.70,0,0,2018 Dec 07 2580.00 (SPXW1807X2580),15.00,-12.50,13.80,14.30,1,2723
2018 Dec 07 2585.00 (SPXW1807L2585),0.0,0.0,241.80,246.10,0,0,2018 Dec 07 2585.00 (SPXW1807X2585),16.98,0.0,14.10,14.70,0,885
2018 Dec 07 2590.00 (SPXW1807L2590),0.0,0.0,237.20,241.50,0,0,2018 Dec 07 2590.00 (SPXW1807X2590),15.80,-6.30,14.50,15.10,1,2217
2018 Dec 07 2595.00 (SPXW1807L2595),0.0,0.0,232.60,236.90,0,0,2018 Dec 07 2595.00 (SPXW1807X2595),17.93,0.0,14.90,15.50,0,20
2018 Dec 07 2600.00 (SPXW1807L2600),191.55,0.0,228.10,232.30,0,2,2018 Dec 07 2600.00 (SPXW1807X2600),19.00,0.0,15.40,15.90,0,4799
2018 Dec 07 2605.00 (SPXW1807L2605),0.0,0.0,223.60,227.70,0,0,2018 Dec 07 2605.00 (SPXW1807X2605),34.80,0.0,15.80,16.30,0,157
2018 Dec 07 2610.00 (SPXW1807L2610),0.0,0.0,219.00,223.20,0,0,2018 Dec 07 2610.00 (SPXW1807X2610),20.70,-10.79,16.20,16.80,1,873
2018 Dec 07 2615.00 (SPXW1807L2615),186.40,0.0,214.50,218.60,0,17,2018 Dec 07 2615.00 (SPXW1807X2615),38.00,0.0,16.70,17.20,0,162
2018 Dec 07 2620.00 (SPXW1807L2620),0.0,0.0,210.00,214.10,0,57,2018 Dec 07 2620.00 (SPXW1807X2620),21.80,+1.73,17.20,17.70,1,918
2018 Dec 07 2625.00 (SPXW1807L2625),0.0,0.0,205.60,209.60,0,0,2018 Dec 07 2625.00 (SPXW1807X2625),23.30,0.0,17.60,18.20,0,48
2018 Dec 07 2630.00 (SPXW1807L2630),0.0,0.0,201.10,205.10,0,0,2018 Dec 07 2630.00 (SPXW1807X2630),31.85,0.0,18.10,18.70,0,74
2018 Dec 07 2635.00 (SPXW1807L2635),0.0,0.0,196.70,200.60,0,0,2018 Dec 07 2635.00 (SPXW1807X2635),32.30,0.0,18.70,19.30,0,52
2018 Dec 07 2640.00 (SPXW1807L2640),161.22,0.0,192.20,196.10,0,622,2018 Dec 07 2640.00 (SPXW1807X2640),22.30,+0.10,19.20,19.80,8,623
2018 Dec 07 2645.00 (SPXW1807L2645),0.0,0.0,187.80,191.70,0,0,2018 Dec 07 2645.00 (SPXW1807X2645),22.90,-9.95,19.80,20.40,1,9
2018 Dec 07 2650.00 (SPXW1807L2650),0.0,0.0,183.70,186.90,0,0,2018 Dec 07 2650.00 (SPXW1807X2650),24.20,-0.60,20.30,20.90,2040,9837
2018 Dec 07 2655.00 (SPXW1807L2655),0.0,0.0,179.40,182.50,0,0,2018 Dec 07 2655.00 (SPXW1807X2655),27.10,-8.45,20.90,21.50,8,183
2018 Dec 07 2660.00 (SPXW1807L2660),0.0,0.0,175.00,178.10,0,0,2018 Dec 07 2660.00 (SPXW1807X2660),26.10,0.0,21.50,22.20,0,31
2018 Dec 07 2665.00 (SPXW1807L2665),0.0,0.0,170.70,173.70,0,0,2018 Dec 07 2665.00 (SPXW1807X2665),26.15,-14.70,22.20,22.80,1,50
2018 Dec 07 2670.00 (SPXW1807L2670),161.44,0.0,166.40,169.40,0,3,2018 Dec 07 2670.00 (SPXW1807X2670),25.28,0.0,22.80,23.50,0,184
2018 Dec 07 2675.00 (SPXW1807L2675),0.0,0.0,162.10,165.10,0,0,2018 Dec 07 2675.00 (SPXW1807X2675),26.05,-1.18,23.50,24.20,3,74
2018 Dec 07 2680.00 (SPXW1807L2680),157.04,0.0,157.80,160.80,0,4,2018 Dec 07 2680.00 (SPXW1807X2680),26.73,0.0,24.20,24.90,0,140
2018 Dec 07 2685.00 (SPXW1807L2685),113.80,0.0,153.60,156.50,0,523,2018 Dec 07 2685.00 (SPXW1807X2685),32.50,0.0,25.00,25.60,0,47
2018 Dec 07 2690.00 (SPXW1807L2690),148.69,0.0,149.40,152.30,0,40,2018 Dec 07 2690.00 (SPXW1807X2690),27.41,-2.80,25.70,26.40,3,78
2018 Dec 07 2695.00 (SPXW1807L2695),144.30,0.0,145.20,148.10,0,49,2018 Dec 07 2695.00 (SPXW1807X2695),31.80,0.0,26.50,27.20,0,49
2018 Dec 07 2700.00 (SPXW1807L2700),138.84,0.0,141.90,143.00,0,150,2018 Dec 07 2700.00 (SPXW1807X2700),31.99,0.0,27.30,28.00,0,158
2018 Dec 07 2705.00 (SPXW1807L2705),135.85,0.0,137.80,138.90,0,303,2018 Dec 07 2705.00 (SPXW1807X2705),29.70,-10.80,28.20,28.80,169,68
2018 Dec 07 2710.00 (SPXW1807L2710),0.0,0.0,133.70,134.80,0,0,2018 Dec 07 2710.00 (SPXW1807X2710),34.70,0.0,29.00,29.70,0,1549
2018 Dec 07 2715.00 (SPXW1807L2715),0.0,0.0,129.60,130.70,0,0,2018 Dec 07 2715.00 (SPXW1807X2715),42.20,-17.60,29.90,30.60,3,158
2018 Dec 07 2720.00 (SPXW1807L2720),124.25,0.0,125.40,126.70,0,13,2018 Dec 07 2720.00 (SPXW1807X2720),33.10,-1.95,30.90,31.50,3,40
2018 Dec 07 2725.00 (SPXW1807L2725),108.00,-13.57,121.50,122.60,2,180,2018 Dec 07 2725.00 (SPXW1807X2725),34.21,0.0,31.80,32.50,0,164
2018 Dec 07 2730.00 (SPXW1807L2730),104.50,-13.02,117.60,118.70,1,126,2018 Dec 07 2730.00 (SPXW1807X2730),38.46,-2.05,32.80,33.50,1,80
2018 Dec 07 2735.00 (SPXW1807L2735),100.20,+24.10,113.60,114.70,1,185,2018 Dec 07 2735.00 (SPXW1807X2735),40.35,-31.45,33.90,34.60,1,28
2018 Dec 07 2740.00 (SPXW1807L2740),85.00,0.0,109.70,110.80,0,2,2018 Dec 07 2740.00 (SPXW1807X2740),36.65,-1.60,34.90,35.60,2,204
2018 Dec 07 2745.00 (SPXW1807L2745),75.95,0.0,105.90,107.00,0,44,2018 Dec 07 2745.00 (SPXW1807X2745),38.75,0.0,36.10,36.80,0,128
2018 Dec 07 2750.00 (SPXW1807L2750),96.15,+22.80,102.10,103.10,2,158,2018 Dec 07 2750.00 (SPXW1807X2750),38.83,-7.56,37.20,37.90,5,1032
2018 Dec 07 2755.00 (SPXW1807L2755),72.80,0.0,98.30,99.40,0,40,2018 Dec 07 2755.00 (SPXW1807X2755),53.60,0.0,38.40,39.10,0,197
2018 Dec 07 2760.00 (SPXW1807L2760),83.83,+16.48,94.50,95.60,3,266,2018 Dec 07 2760.00 (SPXW1807X2760),54.85,+10.35,39.70,40.40,3,4532
2018 Dec 07 2765.00 (SPXW1807L2765),69.80,0.0,90.90,91.90,0,12,2018 Dec 07 2765.00 (SPXW1807X2765),46.10,0.0,40.90,41.70,0,16
2018 Dec 07 2770.00 (SPXW1807L2770),80.80,0.0,87.20,88.30,0,40,2018 Dec 07 2770.00 (SPXW1807X2770),44.64,-8.11,42.30,43.00,9,37
2018 Dec 07 2775.00 (SPXW1807L2775),62.10,0.0,83.60,84.70,0,15,2018 Dec 07 2775.00 (SPXW1807X2775),53.60,+4.00,43.70,44.40,2,682
2018 Dec 07 2780.00 (SPXW1807L2780),53.10,0.0,80.10,81.20,0,1,2018 Dec 07 2780.00 (SPXW1807X2780),47.10,-32.19,45.10,45.90,125,109
2018 Dec 07 2785.00 (SPXW1807L2785),62.70,0.0,76.60,77.70,0,13,2018 Dec 07 2785.00 (SPXW1807X2785),52.15,0.0,46.60,47.40,0,13
2018 Dec 07 2790.00 (SPXW1807L2790),61.10,-10.02,73.20,74.30,1,14,2018 Dec 07 2790.00 (SPXW1807X2790),50.10,-2.05,48.10,48.90,2,166
2018 Dec 07 2795.00 (SPXW1807L2795),63.60,0.0,69.80,70.90,0,19,2018 Dec 07 2795.00 (SPXW1807X2795),50.80,-3.04,49.80,50.50,25,315
2018 Dec 07 2800.00 (SPXW1807L2800),65.70,+4.50,66.50,67.60,102,34,2018 Dec 07 2800.00 (SPXW1807X2800),54.35,-0.27,51.40,52.30,307,1534
2018 Dec 07 2805.00 (SPXW1807L2805),61.55,+18.98,63.30,64.00,2,11,2018 Dec 07 2805.00 (SPXW1807X2805),59.51,+2.74,53.20,54.20,1,65
2018 Dec 07 2810.00 (SPXW1807L2810),55.34,+13.24,60.10,60.80,1,23,2018 Dec 07 2810.00 (SPXW1807X2810),61.44,+2.69,55.00,56.00,1,36
2018 Dec 07 2815.00 (SPXW1807L2815),52.42,+12.52,57.00,57.70,1,21,2018 Dec 07 2815.00 (SPXW1807X2815),78.95,0.0,56.80,57.90,0,313
2018 Dec 07 2820.00 (SPXW1807L2820),52.27,0.0,54.00,54.70,0,4,2018 Dec 07 2820.00 (SPXW1807X2820),66.70,0.0,58.70,59.80,0,27
2018 Dec 07 2825.00 (SPXW1807L2825),50.30,+4.60,51.00,51.70,7,1045,2018 Dec 07 2825.00 (SPXW1807X2825),62.47,0.0,60.80,61.80,0,153
2018 Dec 07 2830.00 (SPXW1807L2830),40.89,+3.36,48.10,48.90,6,22,2018 Dec 07 2830.00 (SPXW1807X2830),63.85,-3.65,62.80,63.90,1,141
2018 Dec 07 2835.00 (SPXW1807L2835),29.80,0.0,45.30,46.10,0,152,2018 Dec 07 2835.00 (SPXW1807X2835),76.00,+1.00,65.00,66.10,3,98
2018 Dec 07 2840.00 (SPXW1807L2840),34.40,0.0,42.60,43.30,0,20,2018 Dec 07 2840.00 (SPXW1807X2840),70.42,-11.38,67.30,68.30,9,22
2018 Dec 07 2845.00 (SPXW1807L2845),27.80,0.0,39.90,40.70,0,51,2018 Dec 07 2845.00 (SPXW1807X2845),101.28,0.0,69.60,70.70,0,121
2018 Dec 07 2850.00 (SPXW1807L2850),33.60,0.0,37.40,38.20,0,376,2018 Dec 07 2850.00 (SPXW1807X2850),77.28,0.0,72.00,73.10,0,1039
2018 Dec 07 2855.00 (SPXW1807L2855),31.30,0.0,34.90,35.70,0,26,2018 Dec 07 2855.00 (SPXW1807X2855),84.53,+12.84,74.50,75.60,2,2
2018 Dec 07 2860.00 (SPXW1807L2860),28.45,-1.15,32.60,33.40,3,87,2018 Dec 07 2860.00 (SPXW1807X2860),87.85,0.0,77.10,78.20,0,106
2018 Dec 07 2865.00 (SPXW1807L2865),26.40,-0.80,30.30,31.10,1,33,2018 Dec 07 2865.00 (SPXW1807X2865),93.13,0.0,79.80,81.10,0,21
2018 Dec 07 2870.00 (SPXW1807L2870),22.10,-3.20,28.10,28.90,1,158,2018 Dec 07 2870.00 (SPXW1807X2870),86.35,-14.14,82.60,83.90,3,24
2018 Dec 07 2875.00 (SPXW1807L2875),15.40,0.0,26.10,26.80,0,1056,2018 Dec 07 2875.00 (SPXW1807X2875),89.45,0.0,85.50,86.80,0,263
2018 Dec 07 2880.00 (SPXW1807L2880),13.37,0.0,24.10,24.90,0,69,2018 Dec 07 2880.00 (SPXW1807X2880),99.30,0.0,88.50,89.80,0,48
2018 Dec 07 2885.00 (SPXW1807L2885),18.30,+6.03,22.20,23.00,3,75,2018 Dec 07 2885.00 (SPXW1807X2885),141.27,0.0,91.60,92.90,0,6
2018 Dec 07 2890.00 (SPXW1807L2890),15.80,0.0,20.50,21.20,0,11,2018 Dec 07 2890.00 (SPXW1807X2890),96.10,-35.35,94.80,96.10,2,20
2018 Dec 07 2895.00 (SPXW1807L2895),11.50,0.0,18.80,19.50,0,48,2018 Dec 07 2895.00 (SPXW1807X2895),142.85,0.0,98.10,99.40,0,12
2018 Dec 07 2900.00 (SPXW1807L2900),16.50,+1.10,17.20,17.90,10,9768,2018 Dec 07 2900.00 (SPXW1807X2900),102.90,-14.49,101.50,102.80,2,33
2018 Dec 07 2905.00 (SPXW1807L2905),12.90,-1.20,15.80,16.40,24,50,2018 Dec 07 2905.00 (SPXW1807X2905),0.0,0.0,104.10,108.20,0,0
2018 Dec 07 2910.00 (SPXW1807L2910),10.99,+2.19,14.40,15.10,2,66,2018 Dec 07 2910.00 (SPXW1807X2910),139.60,0.0,107.70,111.90,0,4
2018 Dec 07 2915.00 (SPXW1807L2915),12.55,+1.68,13.10,13.80,1,2,2018 Dec 07 2915.00 (SPXW1807X2915),114.90,-5.37,111.30,115.70,12,34
2018 Dec 07 2920.00 (SPXW1807L2920),11.45,+2.35,11.90,12.60,4,13,2018 Dec 07 2920.00 (SPXW1807X2920),133.72,0.0,115.10,119.50,0,4
2018 Dec 07 2925.00 (SPXW1807L2925),9.45,-0.43,10.80,11.50,3,77,2018 Dec 07 2925.00 (SPXW1807X2925),130.63,+2.57,118.90,123.50,3,4
2018 Dec 07 2930.00 (SPXW1807L2930),6.38,0.0,9.80,10.40,0,6,2018 Dec 07 2930.00 (SPXW1807X2930),136.80,-13.25,122.90,127.50,1,3
2018 Dec 07 2935.00 (SPXW1807L2935),7.76,-0.36,8.90,9.50,3,88,2018 Dec 07 2935.00 (SPXW1807X2935),110.12,0.0,126.90,131.60,0,8
2018 Dec 07 2940.00 (SPXW1807L2940),6.75,-0.55,8.10,8.60,3,82,2018 Dec 07 2940.00 (SPXW1807X2940),147.85,0.0,131.00,135.80,0,1
2018 Dec 07 2945.00 (SPXW1807L2945),5.94,-0.76,7.30,7.80,2,150,2018 Dec 07 2945.00 (SPXW1807X2945),140.65,0.0,135.20,140.00,0,129
